NIST 614 - 1
start:0
Time,206Pb,207Pb,208Pb,232Th,238U
68.06481,104031.1049,91108.60324,218009.6938,97629.77984,193699.7717
68.19789,103762.2172,93411.21903,229080.0468,91332.45012,196639.8822
68.33102,105678.168,96913.92412,229334.652,101535.712,201719.8715
68.46418,108065.1122,99569.59417,237357.3458,106703.4898,204661.8543
68.59739,109645.4518,99313.6015,249464.7113,107838.1649,210387.3165
68.73043,115867.8704,99377.59918,240542.3688,101409.6952,208139.6287
68.86365,108838.445,96673.98162,237484.7313,101031.6524,198297.3378
68.99682,108603.0778,92963.45509,223098.3045,102291.8392,194608.4599
69.13001,107056.4889,92451.74443,210889.0872,98511.65826,195143.0129
69.2632,104031.1049,92675.61527,235064.627,103300.0798,193753.2221
69.39622,109342.8182,95874.20641,227297.9546,106073.1591,198725.1037
69.5293,107258.2071,95698.26271,241306.8939,100149.5969,204715.3512
69.66239,108603.0778,94514.70554,224370.7781,99897.59242,201024.5941
69.7954,107997.8682,95634.28379,224498.0325,102039.7918,191294.7371
69.92842,102216.2245,92419.7632,224370.7781,92465.73624,189691.6357
70.06147,106484.9716,91252.50435,225134.3238,99141.60936,195356.8405
70.19463,103694.9961,96753.96194,237484.7313,99645.593,203057.0512
70.32769,108334.0922,97825.74747,237994.2861,92213.88603,199527.2038
70.4607,108199.6015,97105.88142,223734.5252,100653.621,190974.1005
70.59374,104972.2573,93906.97633,238503.8615,89947.46165,194875.7336
70.72694,110755.1708,96146.12426,234809.9062,102039.7918,205410.8323
70.86004,109241.9419,99569.59417,235828.8203,97503.80227,210815.4929
70.99307,108636.7015,97473.8078,231371.6783,108090.3289,200971.1128
71.12625,110250.7409,97393.82289,221189.8349,95866.20892,197227.9866
71.25933,107527.1697,92995.4377,222334.882,101031.6524,198243.8681
71.39247,106216.0313,90564.99173,219281.654,97755.75868,199313.3054
71.52554,105342.0151,93986.93902,226025.1857,95866.20892,190706.9096
71.6587,107022.8695,94802.58755,234555.1905,97251.85092,199259.8314
71.79181,109410.0695,95058.48822,231244.3545,99267.60337,204875.8434
71.9249,108972.9426,96434.0437,222716.5875,98637.64595,197655.7162
72.05811,107123.7279,94162.85873,226279.7292,95614.29045,195998.345
72.1914,109410.0695,96929.92045,233663.7261,98763.6349,200971.1128
72.32453,110654.2832,96993.90597,238886.0565,98889.62512,206962.4284
72.45764,110654.2832,98289.68303,245130.2144,105694.9758,213652.5293
72.59067,111663.1957,101521.71,246404.9119,101661.73,206213.3581
72.72381,113546.7159,97969.72563,229589.2623,99393.59865,209209.9062
72.85688,111293.2517,96769.95807,242071.4654,105821.0357,198832.0474
72.98993,110385.2536,95442.349,214067.4325,96621.99468,197655.7162
73.123,107560.7904,93603.12276,227934.3872,97125.87714,201131.5573
73.25612,107628.0322,94146.86592,221062.6138,104182.3568,203164.0317
73.38922,110587.0253,96018.16219,231371.6783,99771.59208,202575.6502
73.52231,108771.1968,95298.39983,227170.6719,109351.2246,205357.3324
73.6554,114791.3396,95346.3827,233409.0336,105694.9758,204822.3458
73.78847,110385.2536,96258.09215,234809.9062,97125.87714,194608.4599
73.92156,110284.3689,95506.32694,230098.4983,97125.87714,201826.8406
74.05481,107695.2743,95730.25229,231117.032,99393.59865,197334.9177
74.18794,104031.1049,96705.97369,237612.1181,101157.6654,198618.1608
74.32101,110788.8002,93827.01415,227934.3872,95614.29045,195624.1301
74.45427,108468.5843,96530.01832,231499.0034,91710.20078,199527.2038
74.5874,110788.8002,97569.79037,242963.5239,107964.2463,203645.4553
74.72056,108670.3252,97841.74496,236593.0599,102039.7918,200810.6703
74.8537,109342.8182,95458.34345,230098.4983,101157.6654,200436.3124
74.98684,108670.3252,95538.31603,231753.6573,90576.98291,195570.6717
75.11991,107224.5871,93954.95388,221317.0572,103426.1156,193860.1237
75.25292,108603.0778,94594.67211,238886.0565,98007.72015,203645.4553
75.38594,108367.7151,95730.25229,222462.1159,96747.9634,197174.5215
75.51913,106653.0622,95746.24711,228061.6776,100149.5969,195891.4253
75.6523,104938.6435,94450.73266,229843.8777,101031.6524,196639.8822
75.78544,103392.5059,95138.45824,231626.3297,99015.61661,200382.8336
75.91884,109679.0782,96578.0059,219663.2671,90576.98291,198457.7483
76.05191,108939.3181,94786.59393,227170.6719,104056.3134,196960.663
76.18559,111898.6203,95394.36576,221698.7319,103048.0121,205464.3324
76.31873,111293.2517,94642.65229,235319.353,104434.4473,202736.1151
76.45182,111192.3598,96354.06542,222971.0642,88688.5139,196158.7263
76.58489,109779.958,95330.38839,224116.2731,94984.51639,186379.2061
